,player_id,goals,assists,minutes_played,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,log_minutes_played,log_highest_value
807,457422,2,1,686,Samuele,Mulattieri,Samuele Mulattieri,2023,6574,samuele-mulattieri,Italy,La Spezia,Italy,2000-10-07,Centre-Forward,Attack,right,183.0,2028-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/457422-1686814443.jpg?lm=1,https://www.transfermarkt.co.uk/samuele-mulattieri/profil/spieler/457422,IT1,US Sassuolo,4000000.0,4500000.0,6.530877627725885,15.319587954740548
808,457673,13,6,6121,Gabriel,Strefezza,Gabriel Strefezza,2023,1005,gabriel-strefezza,Brazil,São Paulo,Brazil,1997-04-18,Right Winger,Attack,right,168.0,2027-06-30 00:00:00,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/457673-1692962752.jpg?lm=1,https://www.transfermarkt.co.uk/gabriel-strefezza/profil/spieler/457673,IT1,US Lecce,6000000.0,10000000.0,8.71948076085107,16.11809565095832
809,457736,15,8,4979,Tijjani,Noslin,Tijjani Noslin,2023,276,tijjani-noslin,Netherlands,Amsterdam,Netherlands,1999-07-07,Right Winger,Attack,right,178.0,2029-06-30 00:00:00,M.E.H. Sports Agency,https://img.a.transfermarkt.technology/portrait/header/457736-1706019901.jpg?lm=1,https://www.transfermarkt.co.uk/tijjani-noslin/profil/spieler/457736,IT1,Hellas Verona,10000000.0,10000000.0,8.512984346642183,16.11809565095832
810,459128,4,2,2578,Marco,Brescianini,Marco Brescianini,2023,8970,marco-brescianini,Italy,Calcinate,Italy,2000-01-20,Central Midfield,Midfield,left,188.0,2025-06-30 00:00:00,GR Sports,https://img.a.transfermarkt.technology/portrait/header/459128-1723471339.jpg?lm=1,https://www.transfermarkt.co.uk/marco-brescianini/profil/spieler/459128,IT1,Frosinone Calcio,3500000.0,3500000.0,7.8547691834991324,15.068273526459642
811,459151,8,7,3894,Nicolò,Cambiaghi,Nicolò Cambiaghi,2023,749,nicolo-cambiaghi,Italy,Monza,Italy,2000-12-28,Second Striker,Attack,right,173.0,2029-06-30 00:00:00,MM-Management,https://img.a.transfermarkt.technology/portrait/header/459151-1695031545.jpg?lm=1,https://www.transfermarkt.co.uk/nicolo-cambiaghi/profil/spieler/459151,IT1,FC Empoli,7000000.0,8000000.0,8.267192185932146,15.89495209964411
812,459988,0,0,88,Gennaro,Borrelli,Gennaro Borrelli,2023,8970,gennaro-borrelli,Italy,Campobasso,Italy,2000-03-10,Centre-Forward,Attack,right,194.0,2028-06-30 00:00:00,LIAN Sports Group,https://img.a.transfermarkt.technology/portrait/header/459988-1686127024.jpg?lm=1,https://www.transfermarkt.co.uk/gennaro-borrelli/profil/spieler/459988,IT1,Frosinone Calcio,1400000.0,1400000.0,4.477336814478207,14.151982794585487
813,460651,1,0,3003,Antoine,Makoumbou,Antoine Makoumbou,2023,1390,antoine-makoumbou,France,Paris,Congo,1998-07-18,Defensive Midfield,Midfield,right,187.0,2026-06-30 00:00:00,Pro transfer,https://img.a.transfermarkt.technology/portrait/header/460651-1667406168.jpg?lm=1,https://www.transfermarkt.co.uk/antoine-makoumbou/profil/spieler/460651,IT1,Cagliari Calcio,4500000.0,4500000.0,8.00736706798333,15.319587954740548
814,460939,14,18,10420,Tijjani,Reijnders,Tijjani Reijnders,2023,5,tijjani-reijnders,Netherlands,Zwolle,Netherlands,1998-07-29,Central Midfield,Midfield,right,185.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/460939-1676466080.jpg?lm=1,https://www.transfermarkt.co.uk/tijjani-reijnders/profil/spieler/460939,IT1,AC Milan,30000000.0,30000000.0,9.251482315307358,17.216707939626428
815,461617,9,10,4328,Rodrigo,Riquelme,Rodrigo Riquelme,2023,13,rodrigo-riquelme,Spain,Madrid,Spain,2000-04-02,Left Winger,Attack,right,174.0,2028-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/461617-1701212385.jpg?lm=1,https://www.transfermarkt.co.uk/rodrigo-riquelme/profil/spieler/461617,ES1,Atlético de Madrid,25000000.0,25000000.0,8.372860820526318,17.034386382832476
816,462086,14,9,5718,Elayis,Tavsan,Elayis Tavsan,2023,276,elayis-tavsan,Netherlands,Rotterdam,Netherlands,2001-04-30,Right Winger,Attack,left,183.0,2028-06-30 00:00:00,PRO10 Sports,https://img.a.transfermarkt.technology/portrait/header/462086-1704798303.jpg?lm=1,https://www.transfermarkt.co.uk/elayis-tavsan/profil/spieler/462086,IT1,Hellas Verona,1000000.0,1800000.0,8.651374372882257,14.403297222866392
817,462250,67,34,13675,,João Félix,João Félix,2023,13,joao-felix,Portugal,Viseu,Portugal,1999-11-10,Second Striker,Attack,right,181.0,2031-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/462250-1668165358.jpg?lm=1,https://www.transfermarkt.co.uk/joao-felix/profil/spieler/462250,ES1,Atlético de Madrid,30000000.0,100000000.0,9.523324627290181,18.420680743952367
818,462823,24,13,7756,Gustav,Isaksen,Gustav Isaksen,2023,398,gustav-isaksen,Denmark,Hjerk,Denmark,2001-04-19,Right Winger,Attack,both,181.0,2028-06-30 00:00:00,Boutique Transfers,https://img.a.transfermarkt.technology/portrait/header/462823-1695026324.jpg?lm=1,https://www.transfermarkt.co.uk/gustav-isaksen/profil/spieler/462823,IT1,SS Lazio,12000000.0,12000000.0,8.956222016362542,16.300417207752275
819,463751,0,0,162,Marc,Leonard,Marc Leonard,2023,1237,marc-leonard,Scotland,Glasgow,Scotland,2001-12-19,Central Midfield,Midfield,,180.0,2028-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/463751-1715685491.jpg?lm=1,https://www.transfermarkt.co.uk/marc-leonard/profil/spieler/463751,GB1,Brighton & Hove Albion,450000.0,450000.0,5.087596335232384,13.017002861746503
820,464195,0,0,244,Filip,Stojilkovic,Filip Stojilkovic,2023,105,filip-stojilkovic,Switzerland,Zollikon,Switzerland,2000-01-04,Centre-Forward,Attack,right,186.0,2027-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/464195-1720776176.jpg?lm=1,https://www.transfermarkt.co.uk/filip-stojilkovic/profil/spieler/464195,L1,SV Darmstadt 98,800000.0,2000000.0,5.497168225293202,14.508657738524219
821,465279,0,0,1,Marco,Ballarini,Marco Ballarini,2023,410,marco-ballarini,Italy,Gorizia,Italy,2001-03-28,Central Midfield,Midfield,right,186.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/465279-1695029473.png?lm=1,https://www.transfermarkt.co.uk/marco-ballarini/profil/spieler/465279,IT1,Udinese Calcio,75000.0,125000.0,0.0,11.736069016284437
822,465830,14,21,16939,Mattéo,Guendouzi,Mattéo Guendouzi,2023,398,matteo-guendouzi,France,Poissy,France,1999-04-14,Central Midfield,Midfield,right,185.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/465830-1646212708.jpg?lm=1,https://www.transfermarkt.co.uk/matteo-guendouzi/profil/spieler/465830,IT1,SS Lazio,25000000.0,50000000.0,9.737373934586381,17.72753356339242
823,465967,3,2,9135,Ander,Guevara,Ander Guevara,2023,1108,ander-guevara,Spain,Vitoria-Gasteiz,Spain,1997-07-07,Central Midfield,Midfield,right,180.0,2027-06-30 00:00:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/465967-1705338008.jpg?lm=1,https://www.transfermarkt.co.uk/ander-guevara/profil/spieler/465967,ES1,Deportivo Alavés,5000000.0,7500000.0,9.119868468812108,15.830413578506539
824,466801,1,0,796,Sergi,Altimira,Sergi Altimira,2023,150,sergi-altimira,Spain,Cardedeu,Spain,2001-08-25,Central Midfield,Midfield,right,188.0,2028-06-30 00:00:00,WAKAI SPORTS,https://img.a.transfermarkt.technology/portrait/header/466801-1676910380.png?lm=1,https://www.transfermarkt.co.uk/sergi-altimira/profil/spieler/466801,ES1,Real Betis Balompié,2500000.0,3000000.0,6.679599185844383,14.914122846632385
825,466810,33,11,5416,Ansu,Fati,Ansu Fati,2023,131,ansu-fati,Guinea-Bissau,Bissau,Spain,2002-10-31,Left Winger,Attack,right,178.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/466810-1721828228.jpg?lm=1,https://www.transfermarkt.co.uk/ansu-fati/profil/spieler/466810,ES1,FC Barcelona,25000000.0,80000000.0,8.59711281459211,18.197537192638155
826,467434,9,4,4037,Rocco,Reitz,Rocco Reitz,2023,18,rocco-reitz,Germany,Duisburg,Germany,2002-05-29,Central Midfield,Midfield,right,176.0,2028-06-30 00:00:00,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/467434-1662966138.jpg?lm=1,https://www.transfermarkt.co.uk/rocco-reitz/profil/spieler/467434,L1,Borussia Mönchengladbach,10000000.0,10000000.0,8.30325712085294,16.11809565095832
827,467623,14,9,4925,Lyle,Foster,Lyle Foster,2023,1132,lyle-foster,South Africa,"Soweto, Gauteng",South Africa,2000-09-03,Centre-Forward,Attack,right,185.0,2028-06-30 00:00:00,LUPUS,https://img.a.transfermarkt.technology/portrait/header/467623-1663264611.jpg?lm=1,https://www.transfermarkt.co.uk/lyle-foster/profil/spieler/467623,GB1,Burnley FC,13000000.0,13000000.0,8.502079553606189,16.38045991542581
828,467720,18,8,3162,Youssoufa,Moukoko,Youssoufa Moukoko,2023,16,youssoufa-moukoko,Cameroon,Yaoundé,Germany,2004-11-20,Centre-Forward,Attack,left,179.0,2026-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/467720-1709561463.jpg?lm=1,https://www.transfermarkt.co.uk/youssoufa-moukoko/profil/spieler/467720,L1,Borussia Dortmund,22000000.0,30000000.0,8.058960017769417,17.216707939626428
829,467992,4,6,7329,Samuele,Ricci,Samuele Ricci,2023,416,samuele-ricci,Italy,Pontedera,Italy,2001-08-21,Defensive Midfield,Midfield,right,181.0,2026-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/467992-1646648743.jpg?lm=1,https://www.transfermarkt.co.uk/samuele-ricci/profil/spieler/467992,IT1,Torino FC,22000000.0,22000000.0,8.89959435992585,16.90655301132259
830,468066,7,4,6954,Jens,Cajuste,Jens Cajuste,2023,6195,jens-cajuste,Sweden,Göteborg,Sweden,1999-08-10,Defensive Midfield,Midfield,right,188.0,2025-06-30 00:00:00,World in Motion,https://img.a.transfermarkt.technology/portrait/header/468066-1691568301.jpg?lm=1,https://www.transfermarkt.co.uk/jens-cajuste/profil/spieler/468066,IT1,SSC Napoli,10000000.0,10000000.0,8.847072312567807,16.11809565095832
831,469064,0,0,110,Gavin,Kilkenny,Gavin Kilkenny,2023,989,gavin-kilkenny,Ireland,Dublin,Ireland,2000-02-01,Central Midfield,Midfield,right,175.0,2025-06-30 00:00:00,YMU Management Ltd.,https://img.a.transfermarkt.technology/portrait/header/469064-1645697167.jpg?lm=1,https://www.transfermarkt.co.uk/gavin-kilkenny/profil/spieler/469064,GB1,AFC Bournemouth,300000.0,1500000.0,4.700480365792417,14.22097566607244
832,469787,5,6,8857,Berkan,Kutlu,Berkan Kutlu,2023,252,berkan-kutlu,Switzerland,Monthey,Türkiye,1998-01-25,Central Midfield,Midfield,left,186.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/469787-1671101403.png?lm=1,https://www.transfermarkt.co.uk/berkan-kutlu/profil/spieler/469787,IT1,Genoa CFC,3800000.0,5500000.0,9.088963385809583,15.520258650202699
833,469858,0,0,103,Ulysses,Llanez,Ulysses Llanez,2023,82,ulysses-llanez,United States,"Lynwood, California",United States,2001-04-02,Left Winger,Attack,right,170.0,,More than Sport GmbH,https://img.a.transfermarkt.technology/portrait/header/469858-1711562321.jpg?lm=1,https://www.transfermarkt.co.uk/ulysses-llanez/profil/spieler/469858,L1,VfL Wolfsburg,200000.0,300000.0,4.634728988229636,12.611537753638338
834,469958,3,0,1142,Jacob,Brown,Jacob Brown,2023,1031,jacob-brown,England,Halifax,Scotland,1998-04-10,Centre-Forward,Attack,right,178.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/469958-1700638599.jpg?lm=1,https://www.transfermarkt.co.uk/jacob-brown/profil/spieler/469958,GB1,Luton Town,4000000.0,6000000.0,7.040536390215956,15.60727002719233
835,470391,1,0,446,Jayden,Braaf,Jayden Braaf,2023,276,jayden-braaf,Netherlands,Amsterdam,Netherlands,2002-08-31,Left Winger,Attack,right,181.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/470391-1657286058.jpg?lm=1,https://www.transfermarkt.co.uk/jayden-braaf/profil/spieler/470391,IT1,Hellas Verona,800000.0,3000000.0,6.100318952020064,14.914122846632385
836,470596,1,0,326,Paris,Maghoma,Paris Maghoma,2023,1148,paris-maghoma,England,London,England,2001-05-08,Central Midfield,Midfield,right,184.0,2027-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/470596-1548064000.jpg?lm=1,https://www.transfermarkt.co.uk/paris-maghoma/profil/spieler/470596,GB1,Brentford FC,350000.0,350000.0,5.786897381366708,12.765688433465597
837,470607,15,13,5655,Brennan,Johnson,Brennan Johnson,2023,703,brennan-johnson,England,Nottingham,Wales,2001-05-23,Right Winger,Attack,right,186.0,2028-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/470607-1692959021.jpg?lm=1,https://www.transfermarkt.co.uk/brennan-johnson/profil/spieler/470607,GB1,Nottingham Forest,48000000.0,48000000.0,8.640295388550221,17.686711568872166
838,470794,11,11,8918,Ivan,Ilić,Ivan Ilić,2023,416,ivan-ilic,Yugoslavia (Republic),Niš,Serbia,2001-03-17,Central Midfield,Midfield,left,186.0,2027-06-30 00:00:00,RnB Sport,https://img.a.transfermarkt.technology/portrait/header/470794-1716239802.jpg?lm=1,https://www.transfermarkt.co.uk/ivan-ilic/profil/spieler/470794,IT1,Torino FC,18000000.0,19000000.0,9.095826985187422,16.759949537130716
839,471055,5,3,1650,Marvin,Pieringer,Marvin Pieringer,2023,2036,marvin-pieringer,Germany,Bad Urach,Germany,1999-10-04,Centre-Forward,Attack,right,191.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/471055-1690186870.jpg?lm=1,https://www.transfermarkt.co.uk/marvin-pieringer/profil/spieler/471055,L1,1.FC Heidenheim 1846,3000000.0,3000000.0,7.408530566894626,14.914122846632385
840,471474,3,3,2043,Javi,Martínez,Javi Martínez,2023,331,javi-martinez,Spain,Ólvega,Spain,1999-12-22,Attacking Midfield,Midfield,right,181.0,2026-06-30 00:00:00,Bahía Internacional,https://img.a.transfermarkt.technology/portrait/header/471474-1694423354.png?lm=1,https://www.transfermarkt.co.uk/javi-martinez/profil/spieler/471474,ES1,CA Osasuna,1200000.0,2500000.0,7.622174594817622,14.73180128983843
841,472161,2,0,1629,Mamadou,Coulibaly,Mamadou Coulibaly,2023,380,mamadou-coulibaly,Senegal,Thies,Senegal,1999-02-03,Central Midfield,Midfield,right,183.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/472161-1692277982.jpg?lm=1,https://www.transfermarkt.co.uk/mamadou-coulibaly/profil/spieler/472161,IT1,US Salernitana 1919,1300000.0,3000000.0,7.395721608602045,14.914122846632385
842,472243,0,0,427,Lilian,Egloff,Lilian Egloff,2023,79,lilian-egloff,Germany,Heilbronn,Germany,2002-08-20,Attacking Midfield,Midfield,right,182.0,,VIDA 11,https://img.a.transfermarkt.technology/portrait/header/472243-1657182211.jpg?lm=1,https://www.transfermarkt.co.uk/lilian-egloff/profil/spieler/472243,L1,VfB Stuttgart,800000.0,1500000.0,6.056784013228625,14.22097566607244
843,473050,8,6,2456,Kevin,Schade,Kevin Schade,2023,1148,kevin-schade,Germany,Potsdam,Germany,2001-11-27,Left Winger,Attack,right,185.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/473050-1700560328.jpg?lm=1,https://www.transfermarkt.co.uk/kevin-schade/profil/spieler/473050,GB1,Brentford FC,22000000.0,25000000.0,7.806289289267033,17.034386382832476
844,478573,17,16,10753,Ryan,Gravenberch,Ryan Gravenberch,2023,27,ryan-gravenberch,Netherlands,Amsterdam,Netherlands,2002-05-16,Central Midfield,Midfield,right,190.0,2028-06-30 00:00:00,Team Raiola,https://img.a.transfermarkt.technology/portrait/header/478573-1718097194.jpg?lm=1,https://www.transfermarkt.co.uk/ryan-gravenberch/profil/spieler/478573,L1,Bayern Munich,35000000.0,35000000.0,9.282940064390527,17.37085861945369
845,479999,26,17,8522,Eberechi,Eze,Eberechi Eze,2023,873,eberechi-eze,England,London,England,1998-06-29,Attacking Midfield,Midfield,right,178.0,2027-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/479999-1678466922.jpg?lm=1,https://www.transfermarkt.co.uk/eberechi-eze/profil/spieler/479999,GB1,Crystal Palace,55000000.0,55000000.0,9.050406334059858,17.822843743196746
846,480692,62,29,13408,Luis,Díaz,Luis Díaz,2023,31,luis-diaz,Colombia,Barrancas,Colombia,1997-01-13,Left Winger,Attack,right,180.0,2027-06-30 00:00:00,Nomi Sports,https://img.a.transfermarkt.technology/portrait/header/480692-1697903145.jpg?lm=1,https://www.transfermarkt.co.uk/luis-diaz/profil/spieler/480692,GB1,Liverpool FC,75000000.0,75000000.0,9.503606822721864,18.132998671500584
847,480883,1,4,1343,Miguel,de la Fuente,Miguel de la Fuente,2023,1108,miguel-de-la-fuente,Spain,Tudela de Duero (Valladolid),Spain,1999-09-03,Centre-Forward,Attack,right,182.0,2028-06-30 00:00:00,Bahía Internacional,https://img.a.transfermarkt.technology/portrait/header/480883-1647530867.jpg?lm=1,https://www.transfermarkt.co.uk/miguel-de-la-fuente/profil/spieler/480883,ES1,Deportivo Alavés,2500000.0,2500000.0,7.202661196523238,14.73180128983843
848,485706,5,3,6976,Amadou,Onana,Amadou Onana,2023,29,amadou-onana,Senegal,Dakar,Belgium,2001-08-16,Defensive Midfield,Midfield,right,195.0,2029-06-30 00:00:00,BTFM,https://img.a.transfermarkt.technology/portrait/header/485706-1718697649.jpg?lm=1,https://www.transfermarkt.co.uk/amadou-onana/profil/spieler/485706,GB1,Everton FC,50000000.0,50000000.0,8.850230965588816,17.72753356339242
849,486031,39,18,10127,Nico,González,Nico González,2023,430,nico-gonzalez,Argentina,Belén de Escobar,Argentina,1998-04-06,Right Winger,Attack,left,180.0,2028-06-30 00:00:00,Gea World,https://img.a.transfermarkt.technology/portrait/header/486031-1673442459.jpg?lm=1,https://www.transfermarkt.co.uk/nico-gonzalez/profil/spieler/486031,IT1,ACF Fiorentina,35000000.0,40000000.0,9.222960403332285,17.50439001207821
850,487465,15,24,7505,Pedro,Neto,Pedro Neto,2023,543,pedro-neto,Portugal,Viana do Castelo,Portugal,2000-03-09,Right Winger,Attack,left,172.0,2031-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/487465-1709158892.jpg?lm=1,https://www.transfermarkt.co.uk/pedro-neto/profil/spieler/487465,GB1,Wolverhampton Wanderers,55000000.0,55000000.0,8.923324744067562,17.822843743196746
851,487688,7,8,2623,Alberto,Soro,Alberto Soro,2023,16795,alberto-soro,Spain,Ejea de los Caballeros,Spain,1999-03-09,Right Winger,Attack,left,173.0,2027-06-30 00:00:00,Media Base Sports,https://img.a.transfermarkt.technology/portrait/header/487688-1723037296.jpg?lm=1,https://www.transfermarkt.co.uk/alberto-soro/profil/spieler/487688,ES1,Granada CF,700000.0,3000000.0,7.872073979866873,14.914122846632385
852,487843,11,3,3228,Lorenzo,Colombo,Lorenzo Colombo,2023,2919,lorenzo-colombo,Italy,Vimercate,Italy,2002-03-08,Centre-Forward,Attack,left,183.0,2025-06-30 00:00:00,GR Sports,https://img.a.transfermarkt.technology/portrait/header/487843-1663745283.jpg?lm=1,https://www.transfermarkt.co.uk/lorenzo-colombo/profil/spieler/487843,IT1,AC Monza,6000000.0,7000000.0,8.07961802938984,15.761420707019587
853,488362,12,12,8654,Conor,Gallagher,Conor Gallagher,2023,631,conor-gallagher,England,Epsom,England,2000-02-06,Central Midfield,Midfield,right,182.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/488362-1668500476.jpg?lm=1,https://www.transfermarkt.co.uk/conor-gallagher/profil/spieler/488362,GB1,Chelsea FC,50000000.0,50000000.0,9.06577692078483,17.72753356339242
854,488996,0,0,310,Thórir Jóhann,Helgason,Thórir Jóhann Helgason,2023,1005,thorir-johann-helgason,Iceland,Hafnarfjörður,Iceland,2000-09-28,Central Midfield,Midfield,right,187.0,2025-06-30 00:00:00,Dirk Hebel,https://img.a.transfermarkt.technology/portrait/header/488996-1639555483.jpg?lm=1,https://www.transfermarkt.co.uk/thorir-johann-helgason/profil/spieler/488996,IT1,US Lecce,1000000.0,1000000.0,5.736572297479192,13.815510557964274
855,489611,1,1,1150,Filippo,Ranocchia,Filippo Ranocchia,2023,749,filippo-ranocchia,Italy,Perugia,Italy,2001-05-14,Central Midfield,Midfield,both,186.0,2028-06-30 00:00:00,BestFoot FM,https://img.a.transfermarkt.technology/portrait/header/489611-1660115762.jpg?lm=1,https://www.transfermarkt.co.uk/filippo-ranocchia/profil/spieler/489611,IT1,FC Empoli,4000000.0,4000000.0,7.047517221357296,15.201804919084164
856,490224,5,2,2793,Ismaila,Coulibaly,Ismaila Coulibaly,2023,350,ismaila-coulibaly,,,Mali,2000-12-25,Central Midfield,Midfield,right,183.0,,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/490224-1605281418.jpg?lm=1,https://www.transfermarkt.co.uk/ismaila-coulibaly/profil/spieler/490224,GB1,Sheffield United,1000000.0,3000000.0,7.934871565945177,14.914122846632385
857,490581,0,1,767,Mathias,Olesen,Mathias Olesen,2023,3,mathias-olesen,Denmark,Kopenhagen,Luxembourg,2001-03-21,Central Midfield,Midfield,both,188.0,2025-06-30 00:00:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/490581-1721139419.jpg?lm=1,https://www.transfermarkt.co.uk/mathias-olesen/profil/spieler/490581,L1,1.FC Köln,1500000.0,1500000.0,6.642486801367256,14.22097566607244
858,491296,11,4,2559,Anass,Zaroury,Anass Zaroury,2023,1132,anass-zaroury,Belgium,Mechelen,Morocco,2000-11-07,Left Winger,Attack,right,176.0,2028-06-30 00:00:00,SBB Global,https://img.a.transfermarkt.technology/portrait/header/491296-1626771045.jpg?lm=1,https://www.transfermarkt.co.uk/anass-zaroury/profil/spieler/491296,GB1,Burnley FC,9000000.0,12000000.0,7.847371836159788,16.300417207752275
859,495621,0,1,3044,Antonio,Blanco,Antonio Blanco,2023,1108,antonio-blanco,Spain,Montalbán,Spain,2000-07-23,Defensive Midfield,Midfield,right,176.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/495621-1705337231.jpg?lm=1,https://www.transfermarkt.co.uk/antonio-blanco/profil/spieler/495621,ES1,Deportivo Alavés,7500000.0,7500000.0,8.020927718981577,15.830413578506539
860,495629,5,4,8791,Hugo,Guillamón,Hugo Guillamón,2023,1049,hugo-guillamon,Spain,Donostia-San Sebastián,Spain,2000-01-31,Defensive Midfield,Midfield,right,178.0,2026-06-30 00:00:00,InterStarDeporte,https://img.a.transfermarkt.technology/portrait/header/495629-1694617306.jpg?lm=1,https://www.transfermarkt.co.uk/hugo-guillamon/profil/spieler/495629,ES1,Valencia CF,8000000.0,25000000.0,9.081483749851179,17.034386382832476
861,496094,14,8,3580,Karim,Adeyemi,Karim Adeyemi,2023,16,karim-adeyemi,Germany,München,Germany,2002-01-18,Left Winger,Attack,left,180.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/496094-1712859708.jpg?lm=1,https://www.transfermarkt.co.uk/karim-adeyemi/profil/spieler/496094,L1,Borussia Dortmund,28000000.0,40000000.0,8.183118079394745,17.50439001207821
862,496661,0,0,2,Elliot,Thorpe,Elliot Thorpe,2023,1031,elliot-thorpe,England,Hinchingbrooke,Wales,2000-11-09,Central Midfield,Midfield,right,176.0,,,https://img.a.transfermarkt.technology/portrait/header/496661-1632909853.png?lm=1,https://www.transfermarkt.co.uk/elliot-thorpe/profil/spieler/496661,GB1,Luton Town,200000.0,300000.0,0.6931471805599453,12.611537753638338
863,496745,7,8,5298,Emil,Holm,Emil Holm,2023,800,emil-holm,Sweden,Göteborg,Sweden,2000-05-13,Right Midfield,Midfield,right,191.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/496745-1688450376.jpg?lm=1,https://www.transfermarkt.co.uk/emil-holm/profil/spieler/496745,IT1,Atalanta BC,12000000.0,12000000.0,8.575084669832014,16.300417207752275
864,497291,8,8,8662,Nicolás,Domínguez,Nicolás Domínguez,2023,1025,nicolas-dominguez,Argentina,Haedo,Argentina,1998-06-28,Central Midfield,Midfield,right,179.0,2028-06-30 00:00:00,Interplayers,https://img.a.transfermarkt.technology/portrait/header/497291-1663656746.jpg?lm=1,https://www.transfermarkt.co.uk/nicolas-dominguez/profil/spieler/497291,IT1,Bologna FC 1909,17000000.0,17500000.0,9.066700921774572,16.67771143889374
865,498529,6,7,5192,Miguel,Crespo,Miguel Crespo,2023,367,miguel-crespo,France,Lyon,Portugal,1996-09-11,Central Midfield,Midfield,right,186.0,2027-06-30 00:00:00,DL Sport Management,https://img.a.transfermarkt.technology/portrait/header/498529-1696447057.png?lm=1,https://www.transfermarkt.co.uk/miguel-crespo/profil/spieler/498529,ES1,Rayo Vallecano,4000000.0,10000000.0,8.554874258383926,16.11809565095832
866,499604,2,0,182,Dion,Pereira,Dion Pereira,2023,1031,dion-pereira,England,Watford,Antigua and Barbuda,1999-03-25,Left Winger,Attack,left,180.0,2025-05-31 00:00:00,FullNinety,https://img.a.transfermarkt.technology/portrait/header/499604-1550308858.jpg?lm=1,https://www.transfermarkt.co.uk/dion-pereira/profil/spieler/499604,GB1,Luton Town,175000.0,450000.0,5.204006687076795,13.017002861746503
867,502670,33,39,10377,Khvicha,Kvaratskhelia,Khvicha Kvaratskhelia,2023,6195,khvicha-kvaratskhelia,Georgia,Tiflis,Georgia,2001-02-12,Left Winger,Attack,both,183.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/502670-1708553120.jpg?lm=1,https://www.transfermarkt.co.uk/khvicha-kvaratskhelia/profil/spieler/502670,IT1,SSC Napoli,80000000.0,85000000.0,9.247347097605278,18.258161814454592
868,503733,20,16,8714,Anthony,Gordon,Anthony Gordon,2023,762,anthony-gordon,England,Liverpool,England,2001-02-24,Left Winger,Attack,right,182.0,2026-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/503733-1660588736.jpg?lm=1,https://www.transfermarkt.co.uk/anthony-gordon/profil/spieler/503733,GB1,Newcastle United,60000000.0,60000000.0,9.072686206677387,17.909855120186375
869,503743,8,4,1182,Morgan,Rogers,Morgan Rogers,2023,405,morgan-rogers,England,Halesowen,England,2002-07-26,Left Winger,Attack,right,187.0,2029-06-30 00:00:00,Footwork,https://img.a.transfermarkt.technology/portrait/header/503743-1706786450.jpg?lm=1,https://www.transfermarkt.co.uk/morgan-rogers/profil/spieler/503743,GB1,Aston Villa,15000000.0,15000000.0,7.074963197966044,16.523560759066484
